title,make,model,year,condition,transmission,price
Hyundai Accent 2013 White,Hyundai,Accent,2013,Foreign Used,Automatic,9500000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Gray,Toyota,Camry LE,2009,Foreign Used,Automatic,9500000.0
Acura MDX 2016 Black,Acura,MDX,2016,Foreign Used,Automatic,16000000.0
Toyota Camry 2.4 LE 2008 White,Toyota,Camry 2,2008,Local Used,Automatic,6300000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Black,Acura,MDX Technology,2013,Foreign Used,Automatic,11300000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2010 Red,Toyota,Corolla S,2010,Foreign Used,Automatic,11000000.0
Acura MDX 2015 Black,Acura,MDX,2015,Foreign Used,Automatic,14300000.0
Toyota Camry 2013 Gray,Toyota,Camry,2013,Foreign Used,Automatic,15300000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Brown,Acura,MDX Technology,2013,Foreign Used,Automatic,11000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 White,Acura,MDX Advance,2013,Foreign Used,Automatic,11500000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Black,Toyota,Corolla LE,2010,Foreign Used,Automatic,11000000.0
Honda Civic EX-L 2dr Coupe (1.5L 4cyl) 2017 White,Honda,Civic EX-L,2017,Foreign Used,Automatic,16500000.0
Toyota Avensis 2007 Gray,Toyota,Avensis,2007,Local Used,Automatic,5500000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2015 Blue,Toyota,Corolla S,2015,Foreign Used,Automatic,14000000.0
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2017 Black,Honda,Accord EX-L,2017,Foreign Used,Automatic,15800000.0
Peugeot 206 2006 Gray,Peugeot,206,2006,Foreign Used,Manual,5300000.0
Pontiac Vibe 2008 Gray,Pontiac,Vibe,2008,Local Used,Automatic,6800000.0
Lexus ES 2016 Gold,Lexus,ES,2016,Foreign Used,Automatic,18000000.0
Toyota Highlander 2013 Black,Toyota,Highlander,2013,Foreign Used,Automatic,20000000.0
Acura MDX 2012 Maroon,Acura,MDX,2012,Foreign Used,Automatic,11500000.0
Lexus RX 2014 Burgundy,Lexus,RX,2014,Foreign Used,Automatic,23300000.0
Honda Accord 2015 Silver,Honda,Accord,2015,Foreign Used,Automatic,16500000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2011 White,Acura,MDX SUV,2011,Foreign Used,Automatic,10500000.0
Acura MDX Technology Package AWD (3.7 6cyl 5A) 2008 Gray,Acura,MDX Technology,2008,Foreign Used,Automatic,9500000.0
Honda Pilot 2012 Red,Honda,Pilot,2012,Foreign Used,Automatic,14500000.0
Lexus RX 330 AWD 2006 Silver,Lexus,RX 330,2006,Foreign Used,Automatic,12800000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2011 Silver,Toyota,Corolla LE,2011,Foreign Used,Automatic,12000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Silver,Acura,MDX Advance,2013,Foreign Used,Automatic,9600000.0
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Silver,Toyota,Camry SE,2009,Foreign Used,Automatic,11000000.0
Acura MDX Technology Package AWD (3.7 6cyl 5A) 2008 Black,Acura,MDX Technology,2008,Foreign Used,Automatic,9500000.0
Toyota Highlander Limited 2009 Gray,Toyota,Highlander Limited,2009,Foreign Used,Automatic,12500000.0
BMW 5 Series 2013 Black,BMW,5 Series,2013,Local Used,Automatic,12500000.0
Mercedes-Benz C180 2005 Silver,Mercedes Benz,C180,2005,Local Used,Automatic,4300000.0
Mercedes-Benz C300 2008 Silver,Mercedes Benz,C300,2008,Local Used,Automatic,7900000.0
Honda Accord Sport 4dr Sedan (2.4L 4cyl 6M) 2014 Gray,Honda,Accord Sport,2014,Local Used,Automatic,9500000.0
Toyota Corolla S Premium 4dr Sedan (1.8L 4cyl CVT) 2016 White,Toyota,Corolla S,2016,Foreign Used,Automatic,14900000.0
Toyota Corolla 2017 Silver,Toyota,Corolla,2017,Local Used,Automatic,13500000.0
Toyota Solara 2.4 Coupe 2005 White,Toyota,Solara 2,2005,Local Used,Automatic,2600000.0
Toyota Highlander 2006 Gray,Toyota,Highlander,2006,Foreign Used,Automatic,11500000.0
Toyota Camry XLE 4dr Sedan w/Prod. End 11/13 (3.5L 6cyl 6A) 2014 Black,Toyota,Camry XLE,2014,Foreign Used,Automatic,15500000.0
Nissan NV3500 2014 Black,Nissan,NV3500,2014,Local Used,Automatic,13800000.0
Mercedes-Benz C300 Base 4Matic Sedan AWD (2.0L 4cyl 7A) 2016 White,Mercedes Benz,C300 Base,2016,Foreign Used,Automatic,20500000.0
Toyota Highlander Limited V6 2006 Silver,Toyota,Highlander Limited,2006,Foreign Used,Automatic,11000000.0
Lexus ES 350 FWD 2014 Gray,Lexus,ES 350,2014,Foreign Used,Automatic,15000000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Blue,Toyota,Corolla LE,2013,Foreign Used,Automatic,12800000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Brown,Acura,MDX Advance,2013,Foreign Used,Automatic,10000000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX Technology,2012,Foreign Used,Automatic,10900000.0
Lexus ES 350 FWD 2015 Black,Lexus,ES 350,2015,Foreign Used,Automatic,22000000.0
Toyota Highlander Limited Platinum 4dr SUV (3.5L 6cyl 6A) 2015 Silver,Toyota,Highlander Limited,2015,Foreign Used,Automatic,24500000.0
Toyota RAV4 SE AWD (2.5L 4cyl 6A) 2017 Brown,Toyota,RAV4 SE,2017,Foreign Used,Automatic,26500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX Technology,2012,Foreign Used,Automatic,10500000.0
Toyota Corolla LE 2020 Blue,Toyota,Corolla LE,2020,Foreign Used,Automatic,26000000.0
Toyota Camry 2016 Black,Toyota,Camry,2016,Foreign Used,Automatic,16500000.0
Mercedes-Benz C300 2016 Gray,Mercedes Benz,C300,2016,Local Used,Automatic,12000000.0
Honda CR-V 2013 Black,Honda,CR-V,2013,Local Used,Automatic,11500000.0
Honda Accord 2016 Red,Honda,Accord,2016,Local Used,Automatic,11000000.0
Honda Crosstour 2010 Black,Honda,Crosstour,2010,Local Used,Automatic,7400000.0
Nissan Pathfinder 2014 Gray,Nissan,Pathfinder,2014,Foreign Used,Automatic,16000000.0
BMW X1 2012 Black,BMW,X1,2012,Foreign Used,Automatic,13300000.0
Toyota Camry LE V6 4dr Sedan (3.5L 6cyl 6A) 2011 Gray,Toyota,Camry LE,2011,Foreign Used,Automatic,10600000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2011 Silver,Toyota,Camry XLE,2011,Foreign Used,Automatic,11500000.0
Toyota Tacoma V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A) 2014,Toyota,Tacoma V6,2014,Foreign Used,Automatic,25000000.0
Ford Edge 2013 Silver,Ford,Edge,2013,Foreign Used,Automatic,15300000.0
Toyota Corolla L 4dr Sedan (1.8L 4cyl 6M) 2015 Gray,Toyota,Corolla L,2015,Foreign Used,Automatic,14800000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX Advance,2013,Foreign Used,Automatic,9800000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2009 Gray,Toyota,Camry XLE,2009,Foreign Used,Automatic,10500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2011 Gray,Acura,MDX Technology,2011,Foreign Used,Automatic,10500000.0
Lexus RX 2015 Blue,Lexus,RX,2015,Foreign Used,Automatic,23000000.0
Honda Civic Touring Coupe 2019 Gray,Honda,Civic Touring,2019,Foreign Used,Automatic,16800000.0
Mini Clubman 2016 Green,Mini,Clubman,2016,Foreign Used,Automatic,22000000.0
Hyundai Elantra 2015 Gray,Hyundai,Elantra,2015,Foreign Used,Automatic,11500000.0
Hyundai I10 2016 White,Hyundai,I10,2016,Foreign Used,Automatic,15800000.0
Mercedes-Benz C230 2007 Gray,Mercedes Benz,C230,2007,Local Used,Automatic,6100000.0
Toyota Sienna 2008 Black,Toyota,Sienna,2008,Local Used,Automatic,7900000.0
Mercedes-Benz C180 2000 Green,Mercedes Benz,C180,2000,Local Used,Automatic,3650000.0
Honda Civic EX-L 2dr Coupe (1.8L 4cyl CVT) 2014 White,Honda,Civic EX-L,2014,Foreign Used,Automatic,8800000.0
Kia Morning 2013 Black,Kia,Morning,2013,Local Used,Automatic,6400000.0
Peugeot 206 2005 Black,Peugeot,206,2005,Local Used,Automatic,3500000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2016 Black,Toyota,Camry XLE,2016,Foreign Used,Automatic,16500000.0
Toyota 4-Runner Limited 2WD 2012 White,Toyota,4-Runner Limited,2012,Local Used,Automatic,25000000.0
Mercedes-Benz CLS 550 2012 Blue,Mercedes Benz,CLS 550,2012,Local Used,Automatic,14000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Silver,Acura,MDX Advance,2013,Foreign Used,Automatic,9700000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX Technology,2012,Foreign Used,Automatic,10500000.0
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Brown,Toyota,RAV4 Limited,2015,Foreign Used,Automatic,23000000.0
Toyota RAV4 2.5 Limited 4x4 2012 Silver,Toyota,RAV4 2,2012,Foreign Used,Automatic,15700000.0
Mercedes-Benz C300 2008 Black,Mercedes Benz,C300,2008,Local Used,Automatic,6200000.0
Honda Accord 2017 Silver,Honda,Accord,2017,Local Used,Automatic,9800000.0
Honda Accord 2006 Black,Honda,Accord,2006,Local Used,Automatic,4800000.0
Honda CR-V 2017 Gray,Honda,CR-V,2017,Foreign Used,Automatic,29500000.0
Toyota Highlander Limited V6 2007 Blue,Toyota,Highlander Limited,2007,Foreign Used,Automatic,11700000.0
Lexus RX 2000 Gold,Lexus,RX,2000,Local Used,Automatic,3500000.0
Hyundai Sonata 2012 Black,Hyundai,Sonata,2012,Local Used,Automatic,5700000.0
Honda Pilot 2015 Red,Honda,Pilot,2015,Foreign Used,Automatic,13500000.0
Lexus GX 460 Premium 2013 Black,Lexus,GX 460,2013,Foreign Used,Automatic,27500000.0
Toyota Camry SE Sport 4dr Sedan (2.5L 4cyl 6A) 2014 Gray,Toyota,Camry SE,2014,Foreign Used,Automatic,15000000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Black,Toyota,Corolla LE,2013,Foreign Used,Automatic,13000000.0
Toyota Highlander Limited 2010 Red,Toyota,Highlander Limited,2010,Foreign Used,Automatic,12500000.0
Honda Accord EX-L V-6 4dr Sedan (3.5L 6cyl 6A) 2014 Silver,Honda,Accord EX-L,2014,Local Used,Automatic,11500000.0
Toyota Camry 2016 Blue,Toyota,Camry,2016,Foreign Used,Automatic,16000000.0
Volkswagen Passat 2014 Black,Volkswagen,Passat,2014,Foreign Used,Automatic,10500000.0
Toyota Matrix 2007 Blue,Toyota,Matrix,2007,Local Used,Automatic,6400000.0
Mercedes-Benz GLK-Class 2014 White,Mercedes Benz,GLK-Class,2014,Local Used,Automatic,14500000.0
Toyota C-HR 2019 White,Toyota,C-HR,2019,Foreign Used,Automatic,20000000.0
Hyundai Veloster Automatic 2012 Orange,Hyundai,Veloster Automatic,2012,Foreign Used,Automatic,10500000.0
Toyota Camry 2.4 LE 2008 Beige,Toyota,Camry 2,2008,Local Used,Automatic,6500000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Black,Toyota,Camry SE,2011,Foreign Used,Automatic,11000008.0
Lexus RX 350 AWD 2012 Silver,Lexus,RX 350,2012,Foreign Used,Automatic,18500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15500000.0
Land Rover Range Rover Evoque Pure Plus 2012 White,Land,Rover Range,2012,Foreign Used,Automatic,27000000.0
Toyota Highlander Limited Platinum V6 4x4 (3.5L 6cyl 6A) 2016 Blue,Toyota,Highlander Limited,2016,Foreign Used,Automatic,27500000.0
Toyota Highlander XLE V6 4x2 (3.5L 6cyl 6A) 2016 Red,Toyota,Highlander XLE,2016,Foreign Used,Automatic,25500000.0
Toyota Corolla SE 2020 Blue,Toyota,Corolla SE,2020,Foreign Used,Automatic,23000000.0
Toyota RAV4 2.5 Limited 4x4 2012 Black,Toyota,RAV4 2,2012,Foreign Used,Automatic,15500000.0
Honda Accord 2008 Gray,Honda,Accord,2008,Local Used,Automatic,5800000.0
Toyota Corolla 2013 Blue,Toyota,Corolla,2013,Local Used,Automatic,8500000.0
Mercedes-Benz C300 2016 White,Mercedes Benz,C300,2016,Foreign Used,Automatic,18800000.0
Land Rover Range Rover Evoque 2013 White,Land,Rover Range,2013,Local Used,Automatic,8500000.0
Mercedes-Benz C230 2007 Black,Mercedes Benz,C230,2007,Local Used,Automatic,6700000.0
Acura MDX 2015 Black,Acura,MDX,2015,Foreign Used,Automatic,14500000.0
Toyota Highlander Limited 2010 Green,Toyota,Highlander Limited,2010,Foreign Used,Automatic,12000000.0
Lexus RX 2012 Black,Lexus,RX,2012,Foreign Used,Automatic,17500000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Blue,Acura,MDX Advance,2013,Foreign Used,Automatic,11000000.0
Toyota Avalon XLE Premium FWD Sedan (3.6L 6cyl 6A) 2016 Black,Toyota,Avalon XLE,2016,Foreign Used,Automatic,21000000.0
Toyota Vellfire 2015 Gray,Toyota,Vellfire,2015,Foreign Used,Automatic,16800000.0
Toyota RAV4 Limited 2008 Black,Toyota,RAV4 Limited,2008,Foreign Used,Automatic,13200000.0
Lexus RX 350 2011 Silver,Lexus,RX 350,2011,Foreign Used,Automatic,13000000.0
Honda Accord 2006 Gold,Honda,Accord,2006,Local Used,Automatic,3800000.0
Honda Crosstour 2012 Gray,Honda,Crosstour,2012,Foreign Used,Automatic,14000000.0
Honda Accord 2007 Black,Honda,Accord,2007,Local Used,Automatic,3900000.0
Toyota Yaris 2013 Gray,Toyota,Yaris,2013,Local Used,Automatic,7300000.0
Honda Accord 2005 Silver,Honda,Accord,2005,Local Used,Automatic,3900000.0
Hyundai Tucson 2016 Burgundy,Hyundai,Tucson,2016,Foreign Used,Automatic,18000000.0
Lexus ES 2012 Gray,Lexus,ES,2012,Local Used,Automatic,17000000.0
Toyota Camry 2011 Green,Toyota,Camry,2011,Foreign Used,Automatic,10500000.0
Mazda CX-9 2015 Blue,Mazda,CX-9,2015,Foreign Used,Automatic,18500000.0
Honda Pilot 2013 Red,Honda,Pilot,2013,Foreign Used,Automatic,15500000.0
Acura MDX SH-AWD 4dr SUV AWD (3.5L 6cyl 6A) 2015 Red,Acura,MDX SH-AWD,2015,Foreign Used,Automatic,13500000.0
Honda Accord 2011 Gold,Honda,Accord,2011,Local Used,Automatic,6000000.0
Honda Accord 2004 White,Honda,Accord,2004,Local Used,Automatic,3950000.0
Mercedes-Benz C240 2004 Gold,Mercedes Benz,C240,2004,Local Used,Automatic,4300000.0
Lexus RX 330 2006 Blue,Lexus,RX 330,2006,Local Used,Automatic,7250000.0
Acura MDX 2015 White,Acura,MDX,2015,Foreign Used,Automatic,14300000.0
Toyota RAV4 Limited 4x4 2009 White,Toyota,RAV4 Limited,2009,Foreign Used,Automatic,12500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15400000.0
Toyota RAV4 Limited 2008 Gray,Toyota,RAV4 Limited,2008,Foreign Used,Automatic,12300000.0
Acura MDX 2015 Silver,Acura,MDX,2015,Foreign Used,Automatic,13000000.0
Honda Accord 2010 Black,Honda,Accord,2010,Local Used,Automatic,5800000.0
Mercedes-Benz GLK-Class 350 4MATIC 2013 White,Mercedes Benz,GLK-Class 350,2013,Local Used,Automatic,16500000.0
Honda Accord 2009 White,Honda,Accord,2009,Local Used,Automatic,6200000.0
Toyota Corolla 2016 White,Toyota,Corolla,2016,Foreign Used,Automatic,13800000.0
Honda Accord 2017 Black,Honda,Accord,2017,Local Used,Automatic,11000000.0
Mercedes-Benz C300 2012 Silver,Mercedes Benz,C300,2012,Foreign Used,Automatic,12700000.0
Toyota Camry SE (2.5L 4cyl 8A) 2019 White,Toyota,Camry SE,2019,Foreign Used,Automatic,18900000.0
Honda CR-V 2008 Green,Honda,CR-V,2008,Local Used,Automatic,6800000.0
Acura MDX SH 4dr SUV AWD (3.5L 6cyl 9A) 2016 Black,Acura,MDX SH,2016,Foreign Used,Automatic,16000000.0
Toyota Highlander Limited 3.5l 4WD 2013 Red,Toyota,Highlander Limited,2013,Foreign Used,Automatic,18500000.0
Toyota Corolla XLE (1.8L 4cyl 2A) 2018 Red,Toyota,Corolla XLE,2018,Foreign Used,Automatic,20000000.0
Lexus ES 350 2008 Brown,Lexus,ES 350,2008,Foreign Used,Automatic,10500000.0
Acura MDX Tech & A-Spec Pkgs SH-AWD 2019 Gray,Acura,MDX Tech,2019,Foreign Used,Automatic,24000000.0
Honda Accord 2010 Silver,Honda,Accord,2010,Local Used,Automatic,6000000.0
Toyota Camry 2013 Black,Toyota,Camry,2013,Local Used,Automatic,8500000.0
Mercedes-Benz C300 2014 Black,Mercedes Benz,C300,2014,Foreign Used,Automatic,13700000.0
Toyota Matrix 2010 Silver,Toyota,Matrix,2010,Local Used,Automatic,6850000.0
Ford Edge Titanium AWD 2020 Black,Ford,Edge Titanium,2020,Foreign Used,Automatic,35000000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2011 Gray,Toyota,Camry XLE,2011,Foreign Used,Automatic,11200000.0
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Brown,Toyota,RAV4 Limited,2015,Foreign Used,Automatic,22000000.0
Honda Odyssey 2008 Silver,Honda,Odyssey,2008,Foreign Used,Automatic,8000000.0
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2008 White,Acura,MDX SUV,2008,Foreign Used,Automatic,9500000.0
Toyota Camry 2009 Gold,Toyota,Camry,2009,Foreign Used,Automatic,10600000.0
Honda Pilot 2014 White,Honda,Pilot,2014,Foreign Used,Automatic,16500000.0
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2008 Gray,Acura,MDX SUV,2008,Foreign Used,Automatic,8500000.0
Toyota Corolla 2010 Gray,Toyota,Corolla,2010,Local Used,Automatic,7900000.0
Nissan Sentra 2012 Silver,Nissan,Sentra,2012,Local Used,Automatic,4650000.0
Toyota Corolla 2009 Red,Toyota,Corolla,2009,Local Used,Automatic,8700000.0
Toyota Highlander 2013 Black,Toyota,Highlander,2013,Foreign Used,Automatic,19500000.0
Toyota Corolla 2017 White,Toyota,Corolla,2017,Local Used,Automatic,12100000.0
Mercedes-Benz E350 2014 White,Mercedes Benz,E350,2014,Foreign Used,Automatic,24000000.0
Honda Accord LX 4dr Sedan (2.4L 4cyl 6M) 2015 Gray,Honda,Accord LX,2015,Foreign Used,Automatic,10800000.0
Toyota Camry 2013 Black,Toyota,Camry,2013,Foreign Used,Automatic,13500000.0
Toyota Camry 2008 Gold,Toyota,Camry,2008,Local Used,Automatic,6700000.0
Acura MDX 2018 White,Acura,MDX,2018,Foreign Used,Automatic,23500000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2011 Black,Toyota,Camry XLE,2011,Foreign Used,Automatic,11500000.0
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 White,Honda,Accord EX-L,2013,Local Used,Automatic,9500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Black,Acura,MDX Technology,2013,Foreign Used,Automatic,11000000.0
Acura TL SH-AWD AT 2013 Black,Acura,TL SH-AWD,2013,Foreign Used,Automatic,12500000.0
Toyota Sienna XLE AWD 7-Passenger 2013 Silver,Toyota,Sienna XLE,2013,Foreign Used,Automatic,19500000.0
Acura MDX 2015 White,Acura,MDX,2015,Foreign Used,Automatic,14200000.0
Toyota RAV4 Limited V6 2008 Silver,Toyota,RAV4 Limited,2008,Foreign Used,Automatic,12500000.0
Acura MDX 2006 Black,Acura,MDX,2006,Foreign Used,Automatic,7000000.0
Lexus RX 350 AWD 2015 Gray,Lexus,RX 350,2015,Foreign Used,Automatic,22500000.0
Toyota Avensis 1.8 C Combi 2005 Silver,Toyota,Avensis 1,2005,Foreign Used,Automatic,12000000.0
Honda Accord EX-L 4dr Sedan w/Navigation (2.4L 4cyl CVT) 2014 Gray,Honda,Accord EX-L,2014,Foreign Used,Automatic,13400000.0
BMW 328i 2009 White,BMW,328i,2009,Local Used,Automatic,6700000.0
Mercedes-Benz GLK-Class 2013 Red,Mercedes Benz,GLK-Class,2013,Foreign Used,Automatic,14500000.0
Toyota Camry SE (2.5L 4cyl 8A) 2019 Silver,Toyota,Camry SE,2019,Foreign Used,Automatic,22500000.0
BMW 3 Series 2005 White,BMW,3 Series,2005,Local Used,Automatic,7000000.0
Lexus GS 350 2012 Silver,Lexus,GS 350,2012,Local Used,Automatic,14300000.0
Honda Accord 2013 Black,Honda,Accord,2013,Local Used,Automatic,11900000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 Black,Toyota,Camry SE,2015,Local Used,Automatic,11800000.0
Mercedes-Benz E350 2024 Black,Mercedes Benz,E350,2024,Local Used,Automatic,13700000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014 Silver,Mercedes Benz,GLK-Class 350,2014,Foreign Used,Automatic,19400000.0
Lexus RX 2014 Gray,Lexus,RX,2014,Foreign Used,Automatic,23500000.0
Nissan Frontier Automatic 2005 Gray,Nissan,Frontier Automatic,2005,Local Used,Automatic,6000000.0
Toyota 4-Runner Limited 4X4 2013 Black,Toyota,4-Runner Limited,2013,Foreign Used,Automatic,32000000.0
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Gray,Toyota,Camry SE,2018,Foreign Used,Automatic,33000000.0
Mercedes-Benz C300 Base C300 AWD 4MATIC Sedan 2019 Black,Mercedes Benz,C300 Base,2019,Foreign Used,Automatic,24000000.0
Toyota Camry 2009 Black,Toyota,Camry,2009,Foreign Used,Automatic,10500000.0
Toyota Camry XSE FWD (2.5L 4cyl 8AM) 2018 Burgundy,Toyota,Camry XSE,2018,Foreign Used,Automatic,24000000.0
Pontiac Vibe 2009 Silver,Pontiac,Vibe,2009,Local Used,Automatic,7300000.0
Toyota Corolla 2010 Gray,Toyota,Corolla,2010,Local Used,Automatic,8700000.0
Toyota Corolla Sedan 2004 Silver,Toyota,Corolla Sedan,2004,Local Used,Automatic,5500000.0
Toyota Camry LE V6 4dr Sedan (3.5L 6cyl 6A) 2011 Red,Toyota,Camry LE,2011,Foreign Used,Automatic,10500000.0
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2018 Gray,Toyota,RAV4 Limited,2018,Foreign Used,Automatic,30000000.0
Toyota Camry 2011 Gray,Toyota,Camry,2011,Foreign Used,Automatic,10500000.0
Toyota Tacoma 2013 Black,Toyota,Tacoma,2013,Foreign Used,Automatic,24500000.0
Acura MDX Technology Package AWD (3.7 6cyl 5A) 2008 Black,Acura,MDX Technology,2008,Foreign Used,Automatic,8500000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2015 Blue,Toyota,Corolla S,2015,Foreign Used,Automatic,15000000.0
Toyota Corolla LE 2020 Silver,Toyota,Corolla LE,2020,Foreign Used,Automatic,26000000.0
Toyota RAV4 2.0 VVT-i 2008 Black,Toyota,RAV4 2,2008,Foreign Used,Automatic,12700000.0
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6A) 2011 Red,Toyota,Camry SE,2011,Foreign Used,Automatic,11700000.0
Toyota Highlander Limited 4x4 2009 Blue,Toyota,Highlander Limited,2009,Foreign Used,Automatic,14500000.0
Toyota Venza V6 2012 Brown,Toyota,Venza V6,2012,Foreign Used,Automatic,16000000.0
Toyota Highlander Limited 3.5l 4WD 2013 Gray,Toyota,Highlander Limited,2013,Foreign Used,Automatic,16500000.0
Honda Accord 2012 Blue,Honda,Accord,2012,Local Used,Automatic,6800000.0
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2017 Gray,Honda,Accord EX-L,2017,Foreign Used,Automatic,17000000.0
Honda Accord 2016 Silver,Honda,Accord,2016,Local Used,Automatic,11500000.0
Pontiac Vibe 2006 Black,Pontiac,Vibe,2006,Local Used,Automatic,6400000.0
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes Benz,GLK-Class 350,2010,Local Used,Automatic,10300000.0
Hyundai Accent 2015 Silver,Hyundai,Accent,2015,Local Used,Automatic,6700000.0
Mercedes-Benz C300 2016 Gray,Mercedes Benz,C300,2016,Local Used,Automatic,14500000.0
Hyundai Veloster 2013 White,Hyundai,Veloster,2013,Foreign Used,Automatic,11000000.0
Toyota Venza 2009 Brown,Toyota,Venza,2009,Foreign Used,Automatic,14800000.0
Lexus RX 350 AWD 2013 Gray,Lexus,RX 350,2013,Foreign Used,Automatic,21000000.0
Lexus RX 350 AWD 2013 Black,Lexus,RX 350,2013,Foreign Used,Automatic,20000000.0
Toyota Sequoia 2007 Black,Toyota,Sequoia,2007,Foreign Used,Automatic,7850000.0
Toyota Camry 2013 Red,Toyota,Camry,2013,Foreign Used,Automatic,15500000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Gray,Toyota,Camry SE,2011,Foreign Used,Automatic,12500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15300000.0
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander XLE,2016,Foreign Used,Automatic,26000000.0
Acura MDX w/Advance & Ent. Pkgs SH-AWD 2018 White,Acura,MDX w,2018,Foreign Used,Automatic,22500000.0
BMW 328i 2016 Gray,BMW,328i,2016,Foreign Used,Automatic,17500000.0
BMW 328i 2008 Gray,BMW,328i,2008,Local Used,Automatic,6300000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Blue,Toyota,Camry SE,2011,Foreign Used,Automatic,11300000.0
Lexus RX 350 AWD 2014 Maroon,Lexus,RX 350,2014,Foreign Used,Automatic,23500000.0
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander XLE,2017,Foreign Used,Automatic,32000000.0
Acura MDX Technology Package AWD (3.7 6cyl 5A) 2008 Blue,Acura,MDX Technology,2008,Foreign Used,Automatic,9200000.0
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 White,Toyota,Highlander Limited,2015,Foreign Used,Automatic,26500000.0
Acura MDX Advance & Ent. Pkgs SH-AWD 2019 Brown,Acura,MDX Advance,2019,Foreign Used,Automatic,25000000.0
Toyota RAV4 2014 Silver,Toyota,RAV4,2014,Foreign Used,Automatic,23500000.0
Pontiac Vibe 2009 Red,Pontiac,Vibe,2009,Local Used,Automatic,7500000.0
BMW 325i 2005 Silver,BMW,325i,2005,Local Used,Automatic,4600000.0
Lexus RX 350 FWD 2012 Red,Lexus,RX 350,2012,Foreign Used,Automatic,16100000.0
Acura MDX 2009 Gray,Acura,MDX,2009,Foreign Used,Automatic,10000000.0
